PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus
191054,10/10/2008 12:36:39,966,08/11/2008 07:35:55,68,6,,,tfs,visual-studio-team-system,code-analysis,recommendation,.net,,open
191082,10/10/2008 12:47:27,25152,10/04/2008 18:16:54,8,2,,,c#,regex,,,,,open
191125,10/10/2008 12:55:35,11619,09/16/2008 09:32:46,785,58,,,asp.net,composite-controls,,,,,open
191248,10/10/2008 13:23:07,15842,09/17/2008 13:06:54,214,26,,,nlp,statistics,algorithm,,,,open
191282,10/10/2008 13:31:07,25515,10/06/2008 15:01:43,68,13,,,asp.net,navigation,css,coding-style,,05/17/2012 15:16:15,not a real question
191364,10/10/2008 13:51:18,4249,09/02/2008 14:13:06,1142,61,,,linux,unix,grep,logging,,,open
191443,10/10/2008 14:06:07,22303,09/25/2008 18:04:53,290,24,,,asp.net,.net,c#,,,,open
191547,10/10/2008 14:22:09,1163802,09/23/2008 14:45:56,111,15,,,java,bug-tracking,free,open-source,,,open
191592,10/10/2008 14:31:02,7426,09/15/2008 13:43:16,79,7,,,java,fullscreen,mouse,cursors,,,open
191622,10/10/2008 14:35:27,11545,09/16/2008 09:04:00,160,5,,,c#,java,interop,,,,open
191642,10/10/2008 14:38:54,2086,08/20/2008 10:43:39,40,14,,,database,sql,normalization,denormalization,,,open
191704,10/10/2008 14:53:21,4849,09/06/2008 00:06:08,11,3,,,regular-expressions,,,,,,open
191746,10/10/2008 15:02:32,26848,10/10/2008 15:02:32,1,0,,,javascript,dom,,,,,open
191748,10/10/2008 15:02:38,7891,09/15/2008 14:38:31,70,5,,,php,array,by-reference,,,,open
191792,10/10/2008 15:12:34,13911,09/16/2008 21:16:55,164,19,,,vmware,mouse,,,,,open
191819,10/10/2008 15:17:47,26685,10/10/2008 00:43:46,10,1,,,wcf,.net,c#,,,,open
191831,10/10/2008 15:20:29,5633,09/10/2008 15:17:08,143,19,,,ajax,rebuild,website,webserver,visual-web-developer,,open
191845,10/10/2008 15:23:17,22674,09/26/2008 12:48:33,238,8,,,database,file-organization,blob,data-structures,,,open
191879,10/10/2008 15:29:41,9825,09/15/2008 20:04:37,1025,62,,,.net,ado.net,connection-string,,,,open
191940,10/10/2008 15:42:23,8945,09/15/2008 17:17:36,219,11,,,c#,generics,delegates,constraints,events,,open
191946,10/10/2008 15:43:47,26054,10/08/2008 07:46:28,1,0,,,cil,,,,,,open
191980,10/10/2008 15:50:00,11575,09/16/2008 09:13:37,295,4,,,mfc,c++,file,,,,open
191984,10/10/2008 15:51:10,11589,09/16/2008 09:20:04,131,10,,,linux,sd-card,ext3fs,fsync,real-time,,open
192092,10/10/2008 16:15:48,314,08/04/2008 15:25:23,299,5,,,php,,,,,,open
192121,10/10/2008 16:21:14,767,08/08/2008 17:04:18,240,5,,,c#,datetime,nullable,,,,open
192134,10/10/2008 16:24:43,577,08/06/2008 21:36:25,956,26,,,keys,svn,ssh,,,,open
192151,10/10/2008 16:28:47,4880,09/06/2008 10:12:37,43,11,,,gdi+,c++,,,,,open
192153,10/10/2008 16:29:16,17965,09/18/2008 16:56:43,3,1,,,ruby,ruby-on-rails,session,secret,,,open
192264,10/10/2008 17:02:42,21828,09/24/2008 18:57:38,136,20,,,asp.net,static,methods,c#,java,,open
192294,10/10/2008 17:15:32,13500,09/16/2008 19:25:00,149,10,,,winapi,windows,console-application,,,,open
192417,10/10/2008 17:44:21,2648,08/23/2008 22:40:47,411,23,,,java,iterator,collections,decorator,,,open
192477,10/10/2008 18:02:22,26918,10/10/2008 17:48:58,1,0,,,informix,c#,database-connection,,,,open
192479,10/10/2008 18:02:54,7565,09/15/2008 13:58:28,895,58,,,hacks,hardware,,,,11/01/2011 14:47:53,not constructive
192484,10/10/2008 18:05:48,26227,10/08/2008 17:50:42,449,42,,,svn,logging,software-engineering,metrics,,,open
192527,10/10/2008 18:19:29,10184,09/15/2008 21:36:31,107,5,,,filesystems,language-agnostic,memory,,,,open
192538,10/10/2008 18:22:54,18986,09/19/2008 15:44:29,349,13,,,hcalendar,microformats,xhtml,,,,open
192561,10/10/2008 18:30:20,6386,09/15/2008 06:32:49,2158,63,,,visual-studio,plugins,,,,,open
192641,10/10/2008 18:53:46,21244,09/23/2008 16:53:03,38,1,,,c#,.net,dll,applicationsettings,properties.settings.defa,,open
192693,10/10/2008 19:13:02,5548,09/10/2008 12:45:40,1913,56,,,c#,.net-3.5,sql-server,,,,open
192717,10/10/2008 19:19:59,5056,09/07/2008 15:43:17,1647,97,,,castle-windsor,.net,,,,,open
192742,10/10/2008 19:28:06,7735,09/15/2008 14:19:12,35,3,,,delphi,odbc,,,,,open
192748,10/10/2008 19:30:15,26895,10/10/2008 16:45:25,1,0,,,asp.net,css,absolute-positioning,,,,open
192756,10/10/2008 19:32:41,26937,10/10/2008 19:32:41,1,0,,,msdtc,oracle,c#,transactions,,,open
192773,10/10/2008 19:38:22,13183,09/16/2008 17:33:00,207,10,,,xulrunner,firefox,zeroconf,mdns,slp,,open
192924,10/10/2008 20:31:12,4653,09/05/2008 00:53:33,184,4,,,sql,,,,,,open
192940,10/10/2008 20:35:24,13820,09/16/2008 20:57:40,185,22,,,c++,c,regex,,,,open
193002,10/10/2008 21:01:31,18192,09/18/2008 20:07:46,208,19,,,encryption,capicom,winapi,,,,open
193039,10/10/2008 21:12:41,25515,10/06/2008 15:01:43,90,14,,,asp.net,content-place-holder,,,,,open
193089,10/10/2008 21:30:35,26210,10/08/2008 16:37:12,321,11,,,formatting,,,,,,open
193107,10/10/2008 21:35:29,22523,09/26/2008 03:21:00,33,7,,,oracle,sqldeveloper,printing,,,,open
193118,10/10/2008 21:38:18,18564,09/19/2008 06:02:08,8,0,,,glut,opengl,,,,,open
193143,10/10/2008 21:45:52,1869,08/19/2008 00:37:02,56,5,,,mstest,vs2008,unit-testing,appdomain,,,open
193182,10/10/2008 22:03:53,26980,10/10/2008 22:03:53,1,0,,,iphone,mobile-phones,,,,,open
193185,10/10/2008 22:04:31,15726,09/17/2008 12:14:24,88,4,,,c#,serialization,,,,,open
193240,10/10/2008 22:30:49,23133,09/28/2008 04:19:08,111,19,,,flex,actionscript-3,actionscript,xiff,,,open
193281,10/10/2008 22:57:46,1541,08/16/2008 13:56:32,405,15,,,visual-studio-2008,visual-studio-2005,visual-studio,,,,open
193328,10/10/2008 23:20:47,23164,09/28/2008 10:05:40,351,25,,,sql,partition,,,,,open
193341,10/10/2008 23:32:34,13990,09/16/2008 21:38:06,2408,146,,,trac,svn,project-management,,,,open
193440,10/11/2008 00:13:32,22535,09/26/2008 04:33:32,21,0,,,pointers,,,,,,open
193503,10/11/2008 00:59:29,18770,09/19/2008 11:43:53,236,27,,,language-agnostic,,,,,,open
193514,10/11/2008 01:05:12,11339,09/16/2008 07:15:48,211,19,,,php,project-euler,math,puzzle,,,open
193540,10/11/2008 01:16:33,16435,09/17/2008 17:08:32,36,5,,,jquery,,,,,,open
193651,10/11/2008 04:36:02,426,08/05/2008 15:31:51,82,16,,,delphi,dll,vb6,typelib,,,open
193703,10/11/2008 05:36:24,14069,09/16/2008 21:52:24,523,43,,,c++,tr1,boost,stl,,,open
193754,10/11/2008 06:31:12,19853,09/21/2008 05:24:28,75,5,,,cmmi,requirements-management,process-management,,,,open
193855,10/11/2008 08:36:09,10505,09/15/2008 23:32:45,40,0,,,c#,.net,notifyicon,systray,bubble,,open
193864,10/11/2008 08:44:24,15071,09/17/2008 05:39:17,313,16,,,c++,,,,,,open
193875,10/11/2008 09:03:31,26054,10/08/2008 07:46:28,16,0,,,.net,reflection.emit,reflection,,,,open
193916,10/11/2008 09:57:42,5416,09/09/2008 13:41:43,464,45,,,poker,odds,statistics,,,,open
193919,10/11/2008 09:59:35,24039,10/01/2008 07:42:25,645,43,,,python,import,,,,,open
193939,10/11/2008 10:26:58,26054,10/08/2008 07:46:28,16,0,,,cil,.net,reflection,reflection.emit,,,open
194015,10/11/2008 12:06:57,25316,10/05/2008 19:12:57,8,0,,,asp.net-mvc,authentication,,,,,open
194032,10/11/2008 12:33:06,21384,09/23/2008 21:22:52,165,9,,,php,best-implies-subjective,email,design-patterns,,,open
194086,10/11/2008 13:50:33,13935,09/16/2008 21:21:49,73,5,,,java,servlets,jaxb,xerces,bug,,open
194102,10/11/2008 14:09:54,11612,09/16/2008 09:30:01,5,5,,,web-services,monitoring,,,,,open
194195,10/11/2008 15:23:27,426,08/05/2008 15:31:51,96,19,,,com,dll,typelib,,,,open
194247,10/11/2008 16:02:09,8127,09/15/2008 15:14:00,91,10,,,c#,string,multidimensional,character,arrays,,open
194274,10/11/2008 16:25:10,1291,08/14/2008 12:32:10,865,54,,,harddrive,howto,data-access,recovery,,,open
194345,10/11/2008 17:26:51,21716,09/24/2008 15:00:45,94,4,,,mysql,centos,,,,,open
194346,10/11/2008 17:26:52,78,08/01/2008 16:03:23,30,1,,,iframe,frame,html,javascript,,,open
194516,10/11/2008 19:48:48,23209,09/28/2008 16:01:11,21,2,,,c#,projects-and-solutions,code-discovery,,,,open
194520,10/11/2008 19:50:15,21048,09/23/2008 11:28:07,61,7,,,lua,windows,,,,,open
194538,10/11/2008 20:05:25,4213,09/02/2008 11:02:12,1889,82,,,untagged,,,,,,open
194543,10/11/2008 20:07:15,17205,09/18/2008 04:28:50,821,49,,,interview-questions,,,,,,open
194593,10/11/2008 20:36:50,27112,10/11/2008 20:23:01,1,0,,,robot,control,asp.net,,,,open
194628,10/11/2008 20:55:53,22147,09/25/2008 12:59:57,49,3,,,osx,iokit,diskarbitration,,,,open
194666,10/11/2008 21:21:29,26728,10/10/2008 06:03:04,36,5,,,xcode,cocoa,objectivec,,,,open
194676,10/11/2008 21:28:41,5507,09/10/2008 04:51:24,185,11,,,c++,performance,algorithm,,,,open
194725,10/11/2008 22:10:24,6444,09/15/2008 10:08:20,46,7,,,bash,osx,find,,,,open
194742,10/11/2008 22:23:32,5019,09/07/2008 11:51:36,123,10,,,c#,winforms,,,,,open
194784,10/11/2008 23:02:41,572,08/06/2008 20:56:54,6116,322,,,smalltalk,squeak,,,,,open
194879,10/12/2008 00:12:09,27140,10/11/2008 23:33:56,1,0,,,google-maps,mapping,,,,,open
194995,10/12/2008 02:21:43,20925,09/23/2008 06:42:26,138,1,,,.net,exception,reference,,,,open
195020,10/12/2008 02:46:54,8026,09/15/2008 14:57:02,443,54,,,java,enums,javadoc,,,,open
195061,10/12/2008 03:35:38,12958,09/16/2008 16:24:04,477,8,,,c#,assembly.load,.net,nunit,programmatically,,open
195133,10/12/2008 05:31:43,20305,09/22/2008 08:56:41,1,0,,,ajax,user-interface,real-time,dashboard,,,open
195149,10/12/2008 06:17:40,1654,08/17/2008 19:59:43,284,18,,,javascript,sandbox,browser,,,,open
195150,10/12/2008 06:18:47,24727,10/03/2008 03:21:55,31,1,,,swfloader,flex,events,eventhandling,,,open
195173,10/12/2008 07:08:15,5441,09/09/2008 15:34:34,740,73,,,sql,time,mysql,update,,,open
195208,10/12/2008 07:47:09,16439,09/17/2008 17:11:22,16,0,,,system.io,unc,,,,,open
195255,10/12/2008 09:02:16,5473,09/09/2008 21:20:03,294,18,,,wizard,control,.net,winforms,,,open
195270,10/12/2008 09:18:53,6461,09/15/2008 10:26:05,776,26,,,jquery,controls,thirdparty,combobox,,,open
195288,10/12/2008 09:47:16,17020,09/18/2008 00:24:51,68,7,,,asp.net,paging,oledbconnection,vb.net,asprepeater,,open
195323,10/12/2008 10:40:15,25077,10/04/2008 07:08:05,18,1,,,c++,file-io,text,,,,open
195353,10/12/2008 11:10:06,26567,10/09/2008 16:47:34,1,1,,,postgresql,mysql,choice-of-database,ms-sql,,,open
195437,10/12/2008 12:36:50,6954,09/15/2008 12:54:06,1,0,,,jsp,servlets,,,,,open
195451,10/12/2008 12:48:36,12860,09/16/2008 16:00:56,527,33,,,java,events,mouse,,,,open
195483,10/12/2008 13:24:38,1816,08/18/2008 17:35:38,802,52,,,c#,serial,com,port,,,open
195504,10/12/2008 13:49:18,8741,09/15/2008 16:46:16,228,11,,,asp.net,iis,,,,,open
195532,10/12/2008 14:13:01,4653,09/05/2008 00:53:33,209,4,,,c#,asp.net,photos,,,,open
195534,10/12/2008 14:14:19,11617,09/16/2008 09:32:11,93,7,,,mod-wsgi,apache,nginx,python,,,open
195578,10/12/2008 14:54:22,21209,09/23/2008 16:03:51,101,5,,,css,visited,hyperlink,,,,open
195625,10/12/2008 15:58:59,21000,09/23/2008 09:39:49,25,1,,,python,,,,,,open
195632,10/12/2008 16:04:13,1179,08/13/2008 11:20:03,569,41,,,css,input-button-image,,,,,open
195635,10/12/2008 16:09:53,14841,09/17/2008 03:21:22,31,6,,,.net,,,,,,open
195655,10/12/2008 16:21:56,13523,09/16/2008 19:38:21,174,2,,,bash,linux,,,,,open
195688,10/12/2008 16:54:06,27221,10/12/2008 16:19:11,1,0,,,c++,types,,,,,open
195717,10/12/2008 17:13:53,26976,10/10/2008 21:47:38,31,4,,,macintosh,root,osx,,,,open
195744,10/12/2008 17:32:06,1463,08/15/2008 17:26:44,1170,64,,,vs2008,unit-testing,,,,,open
195794,10/12/2008 18:10:01,426,08/05/2008 15:31:51,96,19,,,visual-c++,c,arrays,initialization,,,open
195820,10/12/2008 18:25:06,10631,09/16/2008 00:32:59,1,2,,,iphone,tdd,ruby,objectivec,,,open
196017,10/12/2008 20:34:22,3886,08/31/2008 16:55:28,237,33,,,random,numbers,mathematics,,,,open
196029,10/12/2008 20:39:54,16511,09/17/2008 17:47:33,1519,56,,,php,,,,,,open
196217,10/12/2008 22:27:58,844,08/09/2008 11:39:10,19,2,,,python,mysql,,,,,open
196294,10/12/2008 23:33:39,1659,08/17/2008 20:20:20,6440,377,,,c#,catamporphisms,f#,functional-programming,,,open
196302,10/12/2008 23:39:25,18565,09/19/2008 06:03:39,51,9,,,php,template-engine,xml,conceptual,,,open
196480,10/13/2008 01:39:44,27290,10/13/2008 01:39:44,1,0,,,mssql2005,tsql,,,,,open
196498,10/13/2008 01:57:13,2031,08/19/2008 21:26:01,196,15,,,javascript,,,,,,open
196521,10/13/2008 02:08:55,10352,09/15/2008 22:35:57,141,0,,,internal-class,c#,override,,,,open
196522,10/13/2008 02:11:32,13676,09/16/2008 20:29:25,953,41,,,c++,exception-handling,try-catch,,,,open
196591,10/13/2008 02:54:23,20910,09/23/2008 05:30:53,8,0,,,format,c#,,,,,open
196603,10/13/2008 03:00:00,12897,09/16/2008 16:08:28,118,14,,,.net,vb.net,,,,,open
196636,10/13/2008 03:27:42,23963,09/30/2008 22:15:02,1,0,,,c#,uiautomation,activex,com,,,open
196695,10/13/2008 04:11:39,23743,09/30/2008 10:52:02,328,15,,,cocoa,objectivec,,,,,open
196721,10/13/2008 04:35:31,10433,09/15/2008 23:06:36,233,19,,,maven2,cobertura,code-coverage,build-automation,java,,open
196726,10/13/2008 04:38:47,11110,09/16/2008 05:08:25,92,5,,,hash,web-applications,,,,,open
196729,10/13/2008 04:41:28,19521,09/20/2008 06:45:17,77,9,,,operating-system,kernel,stack,size,,,open
196732,10/13/2008 04:42:33,14860,09/17/2008 03:36:45,2983,180,,,perl,dbm,,,,,open
196754,10/13/2008 05:00:53,14860,09/17/2008 03:36:45,2983,180,,,perl,select,buffering,,,,open
196771,10/13/2008 05:20:56,3528,08/28/2008 23:36:12,110,8,,,php,python,user-input,,,,open
196776,10/13/2008 05:25:29,422,08/05/2008 15:11:55,1464,57,,,ruby,python,encryption,aes,,,open
196788,10/13/2008 05:32:11,3624,08/29/2008 15:49:07,296,5,,,pdf,search,,,,,open
196820,10/13/2008 06:02:46,6236,09/13/2008 05:27:27,1,2,,,editor,cross-platform,crossplatform,gui,c,,open
196828,10/13/2008 06:09:24,24612,10/02/2008 19:08:53,66,8,,,resharper,mfc,visual-studio,visual-c++,winapi,,open
196830,10/13/2008 06:10:15,85,08/01/2008 16:38:08,810,45,,,java,iteration,tokenize,character,string,,open
196841,10/13/2008 06:25:29,16034,09/17/2008 14:14:22,1466,20,,,python,ruby,string,sprintf,printf,,open
196909,10/13/2008 07:18:18,11256,09/16/2008 06:37:37,397,13,,,visual-studio,sql,editor,,,,open
196920,10/13/2008 07:29:34,23120,09/28/2008 02:07:28,111,2,,,visual-c++,linker,,,,,open
196949,10/13/2008 07:47:53,21761,09/24/2008 16:55:04,3,2,,,uac,.net,windows-vista,elevation,,,open
197045,10/13/2008 08:55:50,16152,09/17/2008 15:05:35,35,1,,,jpa,columns,annotations,,,,open
197057,10/13/2008 09:03:28,15441,09/17/2008 09:20:36,32,5,,,ast,javac,java,syntaxtree,,,open
197121,10/13/2008 09:40:54,11898,09/16/2008 12:08:29,1032,59,,,c++,atl,,,,,open
197125,10/13/2008 09:42:01,191,08/03/2008 09:55:26,215,8,,,free,bugtracking,.net,,,,open
197135,10/13/2008 09:46:57,13570,09/16/2008 19:56:52,1,0,,,windows-mobile,,,,,,open
197155,10/13/2008 09:57:17,16152,09/17/2008 15:05:35,35,1,,,jpa,exception,java,,,,open
197182,10/13/2008 10:15:58,4653,09/05/2008 00:53:33,238,4,,,c#,winforms,,,,,open
197190,10/13/2008 10:21:58,27358,10/13/2008 09:24:59,1,0,,,java,generics,constraints,,,,open
197224,10/13/2008 10:44:49,2133,08/20/2008 13:53:25,472,19,,,svn,,,,,,open
197236,10/13/2008 10:51:15,17577,09/18/2008 11:57:33,169,15,,,sharepoint,,,,,,open
197357,10/13/2008 12:09:31,1284,08/14/2008 11:34:29,198,19,,,asp.net,membership,asp.net-membership,security,,,open
197365,10/13/2008 12:13:33,191,08/03/2008 09:55:26,248,10,,,vs2005,setup-project,,,,,open
197372,10/13/2008 12:18:43,13051,09/16/2008 16:49:37,1051,76,,,java,junit,,,,,open
197376,10/13/2008 12:21:33,20646,09/22/2008 18:28:05,118,6,,,untagged,,,,,,open
197379,10/13/2008 12:22:27,7122,09/15/2008 13:12:51,1377,53,,,symlink,windows,,,,,open
197381,10/13/2008 12:22:51,1428,08/15/2008 15:27:39,869,28,,,mysql,optimization,,,,,open
197383,10/13/2008 12:23:03,22147,09/25/2008 12:59:57,61,4,,,cocoa,,,,,,open
197459,10/13/2008 12:44:15,27404,10/13/2008 12:40:47,1,0,,,google-analytics,statistics,count,,,,open
197460,10/13/2008 12:44:26,27405,10/13/2008 12:44:26,1,0,,,winforms,ribbon,toolstrip,menustrip,,,open
197481,10/13/2008 12:49:52,3609,08/29/2008 10:47:18,686,34,,,programming-languages,academia,teaching,,,,open
197482,10/13/2008 12:50:08,44726,09/15/2008 11:46:42,1,0,,,.net,exception,,,,,open
197525,10/13/2008 13:04:18,11356,09/16/2008 07:22:35,451,18,,,online,payment,.net,asp.net-2.0,,07/18/2012 08:24:15,not constructive
197548,10/13/2008 13:13:18,572,08/06/2008 20:56:54,6175,322,,,api,web-services,google,safe-browsing,,,open
197648,10/13/2008 13:57:02,4481,09/04/2008 02:59:09,489,29,,,riddles,design-patterns,anti-patterns,,,,open
197678,10/13/2008 14:06:34,341,08/04/2008 19:36:28,1320,52,,,ruby,class,accessor,,,,open
197682,10/13/2008 14:07:32,16613,09/17/2008 19:03:40,8,0,,,wcf,,,,,,open
197725,10/13/2008 14:17:41,17623,09/18/2008 12:48:11,94,9,,,c#,registry,proxy,,,,open
197734,10/13/2008 14:19:09,8454,09/15/2008 16:04:14,1965,96,,,php,optimization,realpath,require-once,,,open
197741,10/13/2008 14:21:24,1220,08/13/2008 13:44:48,2245,157,,,c#,credit-card,e-commerce,.net,,,open
197758,10/13/2008 14:26:07,305,08/04/2008 14:04:19,4393,204,,,regex,,,,,,open
197835,10/13/2008 14:49:33,16663,09/17/2008 19:33:06,51,10,,,security,exception,full-trust,.net,,,open
197864,10/13/2008 14:57:19,12037,09/16/2008 12:57:35,245,19,,,ruby-on-rails,rspec,testing,,,,open
197867,10/13/2008 14:57:36,1108,08/12/2008 12:16:28,76,7,,,vb.net,linq,datatable,,,,open
197893,10/13/2008 15:02:04,22904,09/27/2008 00:36:36,1,2,,,java,how-stuff-works,,,,,open
197940,10/13/2008 15:13:56,15769,09/17/2008 12:35:34,211,10,,,.net,winforms,,,,,open
197957,10/13/2008 15:17:52,371953,09/15/2008 14:35:29,29,7,,,php,html,javascript,phpsessid,,,open
197976,10/13/2008 15:23:54,151,08/02/2008 16:20:32,70,20,,,windows,batch,cmd,scripting,,,open
198006,10/13/2008 15:33:20,16050,09/17/2008 14:20:56,581,10,,,distributed,database,bigtable,java,,,open
198024,10/13/2008 15:38:47,15345,09/17/2008 08:31:06,42,2,,,jquery,jquery-plugins,,,,,open
198045,10/13/2008 15:46:11,4014,09/01/2008 10:59:53,1,0,,,excel,charts,,,,,open
198233,10/13/2008 16:48:05,8479,09/15/2008 16:07:11,346,16,,,c#,.net,winforms,,,,open
198360,10/13/2008 17:34:32,3291,08/27/2008 17:46:47,119,10,,,silverlight,wpf,c#,javascript,winforms,,open
198365,10/13/2008 17:36:31,2031,08/19/2008 21:26:01,233,19,,,grails,configuration,runtime,,,,open
198460,10/13/2008 18:07:24,1103052,09/28/2008 20:24:42,196,7,,,ruby,random,,,,,open
198465,10/13/2008 18:09:06,9940,09/15/2008 20:31:33,1098,40,,,python,csv,,,,,open
198477,10/13/2008 18:11:29,162,08/02/2008 20:09:15,125,10,,,visual-studio-2008,tfs,version-control,foxpro,,,open
198479,10/13/2008 18:11:31,16476,09/17/2008 17:31:43,657,23,,,language-agnostic,productivity,,,,,open
198496,10/13/2008 18:19:40,14441,09/17/2008 00:01:49,148,4,,,c#2.0,.net,arrays,,,,open
198520,10/13/2008 18:25:46,96,08/01/2008 18:33:48,3520,141,,,google-app-engine,gae,csrf,,,,open
198551,10/13/2008 18:33:05,12889,09/16/2008 16:07:21,13,0,,,oracle,sql,,,,,open
198654,10/13/2008 18:58:36,5171,09/08/2008 10:35:40,1217,58,,,evolutionary-algorithms,music,jfugue,,,,open
198781,10/13/2008 19:43:06,1108,08/12/2008 12:16:28,86,7,,,.net,regex,,,,,open
198831,10/13/2008 20:00:44,168,08/02/2008 21:53:24,30,0,,,ruby-on-rails,activerecord,,,,,open
198848,10/13/2008 20:06:29,21828,09/24/2008 18:57:38,146,21,,,vs2005,application,icons,resources,,,open
198868,10/13/2008 20:12:21,9345,09/15/2008 18:29:52,2420,222,,,.net,gui,messagebox,,,,open
198941,10/13/2008 20:34:48,24165,10/01/2008 14:32:30,104,0,,,intersystems-cach,error-handling,,,,,open
198945,10/13/2008 20:35:34,7598,09/15/2008 14:02:17,989,17,,,perl,raw-sockets,networking,,,,open
198991,10/13/2008 20:50:45,8683,09/15/2008 16:35:46,732,27,,,vector,math,c,,,,open
199035,10/13/2008 21:07:16,15031,09/17/2008 05:16:31,893,39,,,php,pear,excel,,,,open
199056,10/13/2008 21:15:45,9401,09/15/2008 18:42:29,619,23,,,computer-science,artificial-intelligence,soft-computing,machine-learning,,,open
199142,10/13/2008 21:48:51,12545,09/16/2008 14:43:26,25,4,,,asp.net2.0,asp.net,sql,selectcommand,aspsqldatasource,,open
199152,10/13/2008 21:53:51,20893,09/23/2008 04:34:10,138,8,,,java,applet,refresh,awt,osx,,open
199158,10/13/2008 21:56:02,26130,10/08/2008 13:05:48,93,2,,,php,mysql,,,,,open
199184,10/13/2008 22:10:39,781,08/08/2008 21:28:19,2143,56,,,language-agnostic,fun,algorithm,,,,open
199219,10/13/2008 22:18:48,26685,10/10/2008 00:43:46,15,2,,,.net,ping,system.net,,,,open
199252,10/13/2008 22:27:09,27649,10/13/2008 22:27:09,1,0,,,web-applications,database-design,permissions,,,,open
199333,10/13/2008 22:53:21,23732,09/30/2008 09:53:35,493,17,,,c,c++,integer-overflow,,,,open
199378,10/13/2008 23:08:42,8088,09/15/2008 15:09:08,43,5,,,css,colors,color-scheme,,,09/15/2011 07:18:33,not constructive
199384,10/13/2008 23:11:02,25027,10/03/2008 23:13:40,1,2,,,java-me,blackberry,gps,usb,,,open
199397,10/13/2008 23:14:52,1818,08/18/2008 17:41:57,509,27,,,visual-studio,configuration,tips-and-tricks,,,,open
199428,10/13/2008 23:36:30,7595,09/15/2008 14:01:51,508,29,,,hibernate,cascade,delete,,,11/12/2008 12:48:06,off topic
199469,10/13/2008 23:48:31,27667,10/13/2008 23:48:31,1,0,,,shell,file,batch,rename,svn,,open
199470,10/13/2008 23:48:33,14752,09/17/2008 02:35:39,168,2,,,c#,,,,,,open
199518,10/14/2008 00:09:15,12842,09/16/2008 15:56:46,234,15,,,windows-xp,,,,,,open
